BTCUSDT: n=17 winrate=35.29% R=12.0712
symbol,direction,entry,sl,tp1,tp2,tp3,opened_at,closed_at,exit_price,result,r_multiple
EGLDUSDT,SHORT,26.18,26.815,23.259999999999998,21.455439999999996,20.339999999999996,2024-08-19 00:00:00+00:00,2024-08-19 00:00:00+00:00,26.815,LOSS,-1.0
EGLDUSDT,SHORT,26.19,26.815,18.48,13.715219999999999,10.77,2024-09-19 00:00:00+00:00,2024-09-19 00:00:00+00:00,26.815,LOSS,-1.0
EGLDUSDT,SHORT,27.81,29.0,25.5,24.07242,23.19,2024-10-21 00:00:00+00:00,2024-10-25 00:00:00+00:00,23.19,WIN,3.8823529411764643
EGLDUSDT,LONG,38.06,37.265,48.0,54.142920000000004,57.94,2025-01-05 00:00:00+00:00,2025-01-05 00:00:00+00:00,37.265,LOSS,-1.0
EGLDUSDT,SHORT,22.39,23.21,19.12,17.099140000000002,15.850000000000001,2025-02-22 00:00:00+00:00,2025-02-22 00:00:00+00:00,23.21,LOSS,-1.0
EGLDUSDT,SHORT,18.12,18.53,14.25,11.858339999999998,10.379999999999999,2025-03-21 00:00:00+00:00,2025-03-23 00:00:00+00:00,18.53,LOSS,-1.0
EGLDUSDT,SHORT,14.17,14.72,9.179999999999998,6.096179999999997,4.189999999999996,2025-04-19 00:00:00+00:00,2025-04-20 00:00:00+00:00,14.72,LOSS,-1.0
EGLDUSDT,SHORT,15.42,16.2,11.12,8.462599999999998,6.8199999999999985,2025-06-08 00:00:00+00:00,2025-06-10 00:00:00+00:00,16.2,LOSS,-1.0
EGLDUSDT,SHORT,13.65,14.73,10.77,8.99016,7.889999999999999,2025-06-20 00:00:00+00:00,2025-07-10 00:00:00+00:00,14.73,LOSS,-1.0
EGLDUSDT,SHORT,14.02,14.73,11.609999999999998,10.120619999999995,9.199999999999996,2025-09-09 00:00:00+00:00,2025-09-13 00:00:00+00:00,14.73,LOSS,-1.0
EGLDUSDT,SHORT,9.64,10.38,6.869999999999999,5.158139999999998,4.099999999999998,2025-10-28 00:00:00+00:00,2025-11-07 00:00:00+00:00,10.38,LOSS,-1.0
EGLDUSDT,SHORT,7.94,8.26,4.06,1.6621599999999983,0.17999999999999883,2025-12-07 00:00:00+00:00,2025-12-09 00:00:00+00:00,8.26,LOSS,-1.0
EGLDUSDT,SHORT,6.29,6.78,3.96,2.5200599999999995,1.63,2025-12-28 00:00:00+00:00,2026-01-06 00:00:00+00:00,6.78,LOSS,-1.0
EGLDUSDT,SHORT,5.19,5.48,3.3900000000000006,2.2776000000000005,1.5900000000000007,2026-01-31 00:00:00+00:00,2026-02-26 00:00:00+00:00,4.47,FLAT,2.482758620689657



=== สรุปรวม 50 เหรียญ ===
รวมไม้: 808
avg winrate: 25.43 %
รวม R: 138.65
